"","Subject","Activity","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyAccMag-mean()","tGravityAccMag-mean()","tBodyAccJerkMag-mean()","tBodyGyroMag-mean()","tBodyGyroJerkMag-mean()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyAccMag-mean()","fBodyBodyAccJerkMag-mean()","fBodyBodyGyroMag-mean()","fBodyBodyGyroJerkMag-mean()","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-std()","tGravityAccMag-std()","tBodyAccJerkMag-std()","tBodyGyroMag-std()","tBodyGyroJerkMag-std()","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-std()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-std()"
"21",4,"STANDING",-0.993861891071429,-0.479587219107143,-0.249413882125,-0.638055533642857,-0.630536387767857,-0.545139223803571,-0.4024842631,-0.114526222089286,-0.432894037464286,-0.62465655360125,-0.513165755780357,-0.760184243625,-0.116680306607143,-0.317660775873036,-0.861960234285714,-0.214044543821429,-0.891132802142857,-0.278970497803571,-0.0326130276660714,-0.0451160278839286,-0.749362423446429,-0.548771785785714,-0.471284636258929,-0.182450641369643,-0.261211451017857,-0.0276512155892857,-0.928854731607143,-0.681073349357143,-0.433553822517857,-0.919575606714286,-0.206291630217857,-0.533933608535714,-0.753644548714286,-0.664799353071429,-0.995727268035714,-0.457765082767857,-0.814033313035714,-0.5016573815,-0.336596838782143,-0.836012686428571,-0.470496687482143,-0.176745208775,-0.783789595928571,-0.66014219,-0.591824602714286,-0.390962103341429,-0.147989451142857,-0.222355762108929,-0.811021792142857,-0.749088745817857,-0.162571175642857,-0.745119474035714,-0.627020192428571,-0.75373668675,-0.799146829267857,-0.560680463139286,-0.274115913875,-0.436836080707143,-0.349272819553571,-0.72307174875,-0.743812568044286,-0.469394982535714,-0.725105748928571,-0.190418537666071,-0.838619103464286,-0.610898727910714
"22",4,"WALKING",-0.774221079901667,-0.574465998971667,-0.4801221055,-0.544113953883333,-0.438877193418333,-0.691796891555,-0.397332336683333,-0.214778505333333,-0.51134516465,-0.40428208682,-0.716404743055,-0.979608327833333,-0.12866217195,-0.375111816738333,-0.464342274416667,-0.386636546216667,-0.961450664666667,-0.22427176434,-0.320642874091667,-0.248833818133333,-0.324183711501667,-0.310177506885,-0.682670978283333,-0.196375075716667,-0.08093334195,-0.4153430604,-0.5436253484,-0.437383599715,-0.61567806895,-0.596768599446667,-0.0605533678283333,-0.563699368516667,-0.75368760035,-0.834104746426667,-0.665870823913333,-0.385544013216667,-0.997524602333333,-0.556148833916667,-0.2501343292,-0.488206009,-0.308123325183333,-0.330010005433333,-0.704705667881667,-0.418829509838333,-0.61856826732,-0.22512874545,-0.208238651103333,-0.31952542875,-0.998135088,-0.776864853506667,-0.214056472005,-0.821465195485,-0.452915947933333,-0.8232981238,-0.498857429536667,-0.361668825896667,-0.601650020566667,-0.330531009058333,-0.0851429061383333,-0.7517084032,-0.437790695116667,-0.126172509616667,-0.443060545270333,-0.3820728916,-0.955577735833333,-0.589543344091667
"23",4,"WALKING_DOWNSTAIRS",-0.582735331733333,-0.39227755936,-0.581180157622222,-0.82834291838,-0.490301287537778,-0.639390283111111,-0.149769832117778,-0.328458179311111,-0.374598954266667,-0.393027650802222,-0.632716309333333,-0.826299974,-0.308282048933333,-0.278795226955556,-0.349408114844444,-0.303334419733333,-0.741284845,-0.176125073848889,-0.330451434803333,-0.597617045444444,-0.584492013822222,-0.465244140911111,-0.612184303148889,-0.553327669222222,-0.1664173488,-0.175886962708889,-0.572378645111111,-0.296373506842222,-0.560062969511111,-0.466789437333333,-0.253004052622222,-0.727796667355556,-0.737633997866667,-0.544640745333333,-0.466085399402222,-0.612556645288889,-0.812305495911111,-0.372092157266667,-0.149778783777778,-0.389434526644444,-0.323721286808889,-0.414691668911111,-0.720122501642222,-0.399031253066667,-0.719212312177778,-0.182030147124444,-0.37127986116,-0.290812794555556,-0.911212931555555,-0.460210347022222,-0.138201148,-0.797969790266667,-0.284057789533333,-0.998469984666667,-0.602910915355556,-0.385568086977778,-0.789227262888889,-0.591477531777778,-0.285202032518,-0.998525526444444,-0.597518784666667,-0.538958849777778,-0.212488523046667,-0.262404283777778,-0.715562082222222,-0.62735535216
"24",4,"WALKING_UPSTAIRS",-0.423648197364231,-0.261396259963462,-0.733747571961539,-0.50063941,-0.405047264244808,-0.835395063461538,-0.105274760017308,-0.536189375153846,-0.807774698653846,-0.447932525404808,-0.770616446153846,-0.799376267,-0.478794656153846,-0.757641416788462,-0.404342396615385,-0.480950819634615,-0.717230092726923,-0.123474465675,-0.625288190555769,-0.748788359061539,-0.687158951057692,-0.472029348851923,-0.687658130461538,-0.393491395461538,-0.0874750460961538,-0.0927828701538462,-0.674198886026923,-0.493672392563462,-0.613913293807692,-0.668751850578846,-0.174554957903846,-0.814172809444231,-0.788076057865385,-0.997059373461539,-0.582985835340385,-0.223884728961538,-0.837887761269231,-0.26536053425,-0.129269407480769,-0.44090773175,-0.151960021807692,-0.538656692807692,-0.55296504475,-0.458639264384615,-0.767377751561538,-0.0892031761538462,-0.425626741884615,-0.777471693846154,-0.776517626903846,-0.418990155019231,-0.336657462896154,-0.800162434019231,-0.5946191975,-0.853773220596154,-0.741914596615385,-0.405075132478846,-0.219109279415385,-0.467525141192308,-0.182918638673077,-0.920845293173077,-0.771781511290385,-0.401225854267692,-0.467201952190385,-0.496534268711538,-0.775633604648077,-0.394286320690385
"25",5,"LAYING",-0.675523560576923,-0.754475156192308,-0.742201799038462,-0.768600245980769,-0.66762296775,-0.638584884519231,-0.675662744788462,-0.640849712576923,-0.612292810876538,-0.145703236096154,-0.0486970594538462,-0.269320735461538,-0.53815407865,-0.485366703519231,-0.611258460942308,-0.663578913076923,-0.794184027326923,-0.373659873826923,-0.913072996846154,-0.610275563096154,-0.509794867567308,-0.710164306903846,-0.779705558742308,-0.31090294325,-0.435067127903846,-0.656033573596154,-0.554960072184615,-0.4463906025,-0.395661561465385,-0.0704200235576923,-0.345343638826923,-0.499242401461538,-0.245035185980769,-0.753796508615385,-0.654291826192308,-0.670935785365385,-0.629668237826923,-0.559531439240385,-0.219577591046154,-0.0640735595769231,-0.157541120096154,-0.227245897615385,-0.464591513990385,-0.671462121730769,-0.914965181538462,-0.920246721615385,-0.869438445,-0.657574025865385,-0.486649843028846,-0.540319714711539,-0.242621766230769,-0.999817198269231,-0.645574648692308,-0.590801769230769,-0.913914891153846,-0.501948625,-0.578306909807692,-0.546660725788462,-0.283671450692308,-0.438116851898077,-0.303537721519231,-0.241833869807692,-0.195532241767308,-0.633640072596154,-0.237201321092308,-0.345559851194231
"26",5,"SITTING",-0.683277209545455,-0.746056182295455,-0.691880240727273,-0.842882116818182,-0.938233372727273,-0.670720345090909,-0.685366064004545,-0.515590911227273,-0.414096805440909,-0.0315651968863636,-0.166882979870455,-0.119764586179545,-0.414357223159091,-0.504776490034091,-0.576933418,-0.629371736286364,-0.841300246068182,-0.220536115345455,-0.805114322068182,-0.467613444795455,-0.693541431793636,-0.548239554015909,-0.664047143598864,-0.334782605545455,-0.795540753636364,-0.782728130068182,-0.552715333659091,-0.734900671931818,-0.310438116859091,-0.221082076052273,-0.46891469575,-0.450787154431818,-0.139459182340909,-0.993370787045455,-0.718183985681818,-0.356311032156818,-0.469664756204545,-0.428892769115909,-0.546925336159091,-0.225532535472727,-0.0121313657409091,-0.199033219727273,-0.349204110022727,-0.637750064518182,-0.852525142,-0.818277431295454,-0.689079863843182,-0.407534769727273,-0.4687808315,-0.280490308681818,-0.246472918681818,-0.536203499590909,-0.624385203179545,-0.894353529090909,-0.999867989318182,-0.544414476477273,-0.517345349545455,-0.66829124325,-0.381450199136364,-0.536694448022727,-0.177839474704545,-0.546957420454545,0.0306399265909091,-0.7897421375,-0.12898593015,-0.565986328568182
"27",5,"STANDING",-0.523142425392857,-0.585527958416071,-0.770673801160714,-0.788190357785714,-0.992164429464286,-0.800220942535714,-0.673532255253571,-0.561407264915,-0.682512889214286,-0.436471641589286,-0.196728094642857,-0.2049161450625,-0.223385074071429,-0.357629842695714,-0.600374152625,-0.625422981725,-0.760414433321429,-0.525023589892857,-0.699608398535714,-0.675413545696429,-0.480838401107143,-0.583478327642857,-0.562630970875,-0.444055294660714,-0.454608810053571,-0.767358273232143,-0.755245942571429,-0.603390013321429,-0.662467102035714,-0.0330212543392857,-0.424671284303571,-0.255813908267857,-0.190329905303571,-0.999669537678571,-0.749992165178571,-0.360384918928571,-0.323919512304643,-0.725388370803571,-0.404610567328571,-0.234073629051786,-0.227896693339286,-0.0561298028939286,-0.219943046285714,-0.666720330125,-0.667182199425,-0.730429045,-0.462660015660714,-0.729650193607143,-0.385316839321429,-0.349847828325,-0.212857986048214,-0.929200507142857,-0.633138824178571,-0.850379516517857,-0.685285777321429,-0.396628706371429,-0.752117118214286,-0.623995295908929,-0.662971737857143,-0.307578959725,-0.19183848,-0.367137634375,-0.106752660815304,-0.375874952410714,-0.314177848525,-0.332144738
"28",5,"WALKING",-0.674399328053571,-0.911633383017857,-0.948087903214286,-0.990575956428571,-0.785416196535714,-0.377432330589286,-0.420220976428571,-0.382127495955357,-0.361294374714286,-0.0569807239160714,-0.104486395517857,-0.271453999016964,-0.561479444853571,-0.537218773160714,-0.803260579642857,-0.817610825196429,-0.529414981510714,-0.576001398732143,-0.725973405410714,-0.771709628330357,-0.491765318,-0.73420913017625,-0.911557807803571,-0.756499826125,-0.383038107321429,-0.494268354160714,-0.68823965605,-0.325449913291071,-0.341764653196429,-0.0560413442303571,-0.662271047143571,-0.221474261910714,-0.500777408853571,-0.758357325964286,-0.432820564892857,-0.310885480035714,-0.369037386921429,-0.342797110071429,-0.436805196392857,-0.175912770910714,-0.258320792446429,-0.232365350857143,-0.409069661232143,-0.818948862160714,-0.712298331928571,-0.717615442142857,-0.476798711035714,-0.506252253732143,-0.467984013089286,-0.365283758232143,-0.373533833907143,-0.905888349342857,-0.330446706160714,-0.999877641964286,-0.749888063910714,-0.247472424642857,-0.713197403733929,-0.447448821378571,-0.381704784964286,-0.466719548678571,-0.481700667642857,-0.295721291160714,-0.251247835655357,-0.370043719178571,-0.122866661380357,-0.331572061553571
"29",5,"WALKING_DOWNSTAIRS",-0.838763073680851,-0.593582793744681,-0.699796098723404,-0.76685572206383,-0.71627954193617,-0.550385800361702,-0.58838010787234,-0.491478312914894,-0.245742847851064,-0.0504235489553191,-0.0522235526808511,-0.351345714340426,-0.377069358001702,-0.640008327021277,-0.872878232106383,-0.901291915404255,-0.656340647957447,-0.502583083361702,-0.999883364893617,-0.480443503425532,-0.777731566617021,-0.686219055665957,-0.772463032395745,-0.59849401893617,-0.478958618702128,-0.689352631844681,-0.548786346268085,-0.404745257106383,-0.472656864421277,-0.188634244457021,-0.759509908487234,-0.349848446468085,-0.40865516197234,-0.804694841319149,-0.645701066106383,-0.455393916425532,-0.462544431515745,-0.225500356004553,-0.495793888425532,-0.158460246765957,-0.298670029665957,0.0227710795744681,-0.354422542574468,-0.881404209148936,-0.999816747234043,-0.999935683617021,-0.67258376987234,-0.229632539042553,-0.835907530212766,-0.262002473221277,-0.516803966510638,-0.75732620493617,-0.450938242744681,-0.994147107659574,-0.746234629212766,-0.644060095,-0.42648447203617,-0.40210621206383,-0.425205869543404,-0.645764499276596,-0.30907207112766,-0.503320975276596,-0.242173759706383,-0.655294447234043,-0.0552613073425532,-0.545220618631915
"30",5,"WALKING_UPSTAIRS",-0.908844598191489,-0.996951204680851,-0.865988943106383,-0.851785745191489,-0.336238412193617,-0.76689401187234,-0.667779951191489,-0.200574406106383,-0.371495686376596,-0.162434920810213,-0.0811140845106383,-0.526050731021277,-0.713421508404255,-0.583740992929787,-0.717197030638298,-0.843869501276596,-0.648882020370213,-0.447707362876596,-0.995957570638298,-0.486628842680851,-0.609395812802766,-0.817927330829787,-0.852142634957447,-0.307586409914894,-0.276574272617021,-0.552749579744681,-0.61817145812766,-0.212155920531915,-0.428057380340426,-0.285829076908511,-0.2992502221,-0.0553100357170213,-0.294443321489362,-0.346549665425532,-0.790729157802128,-0.185974723170213,-0.204204084638298,-0.298728500191489,-0.495977072276596,-0.172822332393617,-0.372059964106383,-0.218163554255319,-0.458721519234043,-0.759579875914894,-0.99204041106383,-0.997768843829787,-0.594556266428298,-0.716675244191489,-0.684841211148936,-0.174708922851064,-0.322527266851064,-0.718887831404255,-0.259353944148936,-0.753928070489362,-0.710802749814894,-0.436416512638298,-0.593414523978723,-0.27315526593617,-0.464197942808511,-0.516789016106383,-0.294691748680851,-0.47358824312766,-0.0776805251234043,-0.342161469555319,-0.11501182506383,-0.530628055617021
"31",6,"LAYING",-0.591299147259649,-0.31259271577193,-0.407890795719298,-0.534299782754386,-0.463248175391228,-0.660982335912281,-0.713668414649123,-0.783125602508772,-0.697741606929825,-0.29060418977193,-0.302008349747368,-0.542364252684211,-0.631988366596491,-0.462525278789474,-0.498534248526316,-0.491554022157895,-0.691966809526316,-0.775402008333333,-0.502567696859649,-0.662916946315789,-0.594047504105263,-0.667346057573684,-0.399620584492982,-0.0899061265021719,-0.0859778686596491,-0.651942369508772,-0.701600247649123,-0.864687639231579,-0.999193677192982,-0.456533131719298,-0.0907973485842105,-0.43152544157193,-0.244395520008772,-0.594520804870175,-0.757324790831579,-0.674523355877193,-0.73079670922807,-0.617030474724912,-0.898257408807018,-0.443397547578947,-0.493413186708772,-0.506831822749123,-0.440175352508772,-0.549853965157895,-0.263266007912281,-0.14934537587193,-0.20544777974386,-0.374441534842105,-0.139366185919298,-0.373548601515614,-0.409139376624561,-0.473310304252632,-0.816042266859649,-0.311472594315789,-0.520058956368421,-0.515464074691228,-0.702047494536842,-0.904520808280702,-0.994223682280702,-0.726534552345263,-0.397433837789474,-0.250173484759649,-0.293424562857895,-0.191414381795263,-0.410059683159474,-0.359840309385965
"32",6,"SITTING",-0.644274577009091,-0.662350913054545,-0.298569671254545,-0.277021265490909,-0.454766220381818,-0.408049445472727,-0.409591031072727,-0.531044040365454,-0.801735376767273,-0.290451548872727,-0.724826912545455,-0.548013801636364,-0.725218174072727,-0.496212195981818,-0.746916582327273,-0.798909637290909,-0.609920558418182,-0.936744644218182,-0.370772081429091,-0.676477627563636,-0.715084921783636,-0.564441950981818,-0.531697421309091,-0.134201811094545,-0.155773722181818,-0.57579412624,-0.5653557902,-0.790388479563636,-0.789185535818182,-0.151764024649091,-0.174924817774545,-0.128195419423636,-0.458366192218182,-0.589208860618182,-0.595760630898182,-0.443664375636364,-0.483780109327273,-0.783154952454545,-0.998897967090909,-0.778438019054545,-0.412587216218182,-0.208534014010909,-0.329959667418182,-0.764206747768364,-0.441721341356364,-0.301927398561818,-0.299681812254545,-0.208938396470909,-0.194824912854545,-0.157364661152545,-0.53966420572,-0.459602364672727,-0.838541723636364,-0.475058278836364,-0.505744541218182,-0.299499306509091,-0.69872091898,-0.778875766909091,-0.860132248963636,-0.801816048114545,-0.411865541272727,-0.502647970481636,-0.279032277218182,-0.0980151186,-0.364292998890909,-0.576616538698182
"33",6,"STANDING",-0.509133259315789,-0.54215771304386,-0.388005143421053,-0.383103426523158,-0.446073826087719,-0.459592157803509,-0.473049010105263,-0.695335208947368,-0.790036460175439,-0.343710221517544,-0.35409691822807,-0.62821614822807,-0.928282209824561,-0.741296925021053,-0.542970618491228,-0.518989509070175,-0.472540657233333,-0.911846491403509,-0.571178881140351,-0.674140007350877,-0.774380078684211,-0.638950237810526,-0.804986953403509,-0.288515386789474,-0.0239873471403509,-0.550193689807018,-0.670564366221053,-0.707473287982456,-0.884632486824561,-0.657364605773684,-0.335054682649123,-0.313947471561404,-0.551315601982456,-0.443269226561403,-0.457834470561404,-0.591694279947368,-0.633739661754386,-0.70082311422807,-0.75113393,-0.411223826491228,-0.448170581045614,-0.3718366793,-0.547364118421053,-0.585232674842105,-0.63707988422807,-0.537787626140351,-0.101963168210526,-0.211349309717544,-0.309343062684211,-0.489489234080702,-0.502245337952632,-0.373333118317544,-0.735780912631579,-0.428744631785965,-0.386723889319298,-0.186766092978947,-0.587072272087719,-0.725681307649123,-0.852949690666667,-0.994759481754386,-0.55123689945614,-0.447426984912281,-0.36183407022807,-0.0602202214719298,-0.380371949122807,-0.410416111489474
"34",6,"WALKING",-0.681403919894737,-0.305212278833333,-0.525751295021053,-0.445361378208947,-0.489435429,-0.469602650105263,-0.464456408175439,-0.77097575622807,-0.998288715964912,-0.715146474561403,-0.314195301491228,-0.332127163157895,-0.582649978578947,-0.69958189377193,-0.35595482325614,-0.409000850629825,-0.689042889085965,-0.717388223442105,-0.376106583249123,-0.813780120526316,-0.533266385857895,-0.541031084578947,-0.506329866929825,-0.124231104566667,-0.215261272063158,-0.613227028659649,-0.846345415822807,-0.679138565491228,-0.814809945964912,-0.32953356485614,-0.151649026263158,-0.448533333912281,-0.541195354087719,-0.469508684692982,-0.604352597526316,-0.620412469087719,-0.719896450122807,-0.988619950701754,-0.723707502382456,-0.420505779035088,-0.283713959122807,-0.251282038477193,-0.54906499,-0.426500706450877,-0.499628941210526,-0.286875178421053,-0.206785020903509,-0.553302525649123,-0.195097372333333,-0.483229940333333,-0.462632269350877,-0.514162422807018,-0.880353224350877,-0.527803200738597,-0.631608750596491,-0.359105555350877,-0.824686139554386,-0.772186898877193,-0.766283921701754,-0.719617000140351,-0.532600574035088,-0.30763688754386,-0.462997998724561,-0.14407502522807,-0.752917150719298,-0.333125210984211
"35",6,"WALKING_DOWNSTAIRS",-0.379764244835417,-0.560398941047917,-0.542691971208333,-0.4788238825,-0.7640083095625,-0.729333120083333,-0.733271609804167,-0.6094922721875,-0.920207453125,-0.503305681125,-0.372419401672917,-0.441548655208333,-0.442306410626042,-0.433083239133333,-0.418106985645833,-0.602081363958333,-0.659957580333333,-0.627762036547917,-0.448743091691667,-0.988912995208333,-0.61179189575,-0.530809366229167,-0.1972563784375,-0.211101509583333,-0.327337726458333,-0.606679625302083,-0.9122804248125,-0.99729219875,-0.755516713333333,-0.259366972027188,-0.233641750683333,-0.3832231363125,-0.4596900841875,-0.815179219791667,-0.818041445708333,-0.500994845810417,-0.58071581125,-0.858571747958333,-0.707238841645833,-0.492990410247917,-0.454155845479167,-0.165464087375,-0.32133594196875,-0.4231418561875,-0.465666682395833,-0.174775834,-0.345115032916667,-0.2879145282875,-0.175404567,-0.395236642916667,-0.499581554166667,-0.548555405395833,-0.996476718333333,-0.501948946875,-0.680296732166667,-0.333259871533333,-0.912129416458333,-0.99791544125,-0.721939855958333,-0.420449575041667,-0.283303243666667,-0.0886647968979167,-0.22840460704375,-0.310522328289583,-0.28410384045625,-0.288611532960417
"36",6,"WALKING_UPSTAIRS",-0.358791300443137,-0.409833260631373,-0.488237769058824,-0.59033726627451,-0.590735861294118,-0.739007176313725,-0.744884786137255,-0.914314510333333,-0.732037965921569,-0.227304496043137,-0.325475403588235,-0.560712047882353,-0.665712603666667,-0.349847379039216,-0.22606357427451,-0.242866297058824,-0.836473053352941,-0.431502115960784,-0.589401199713726,-0.710430456196078,-0.582843669915686,-0.445533814686275,-0.419843798019608,-0.14018223672549,-0.357849340170588,-0.77484349627451,-0.68644280672549,-0.900142265294118,-0.78658631127451,-0.54372444937451,-0.136267833137255,-0.811536560196078,-0.193330389176471,-0.617868988509804,-0.832559688922745,-0.953234105686275,-0.961421956862745,-0.695638748176471,-0.59007080472549,-0.372504535836078,-0.530371334078431,-0.159240490529412,-0.279077434713725,-0.26462298727451,-0.471010478509804,-0.237356197096078,-0.486868811254902,-0.348134735117647,-0.159203370531373,-0.642609763226863,-0.276628945160784,-0.58384775957451,-0.761687565254902,-0.543968155156863,-0.578137947039216,-0.515620458039216,-0.696765550313725,-0.882275759960784,-0.795826354980392,-0.596284461562745,-0.348749914921569,-0.064843201,-0.132825787235294,-0.532662606941177,-0.448764646470588,-0.147562780176471
